km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
98000,14.151982794585487,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,False
233000,14.054527458434775,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,157.96295,9.0,False,False,False,False,False,True,False,False,False,False,True
90000,14.360737608447597,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
200000,14.01436141670944,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
70100,14.27782847766522,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,71.29695,5.0,False,False,False,False,False,False,False,False,False,True,True
254750,13.933293593620657,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
130000,14.126664986601197,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,46.81811999999999,10.0,False,False,False,False,True,False,False,False,False,False,True
158000,13.993656743347747,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,104.4874,9.0,False,False,False,False,False,True,False,False,False,False,True
95000,14.144814305106875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,130.93654999999998,7.0,False,False,False,False,False,False,False,True,False,False,True
170000,13.8878312195439,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,11.0,True,False,False,True,False,False,False,False,False,False,True
245000,13.955272500339433,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,150.84061,8.0,False,False,False,False,False,False,True,False,False,False,True
171000,14.089347223594002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,129.22171,8.0,False,False,False,False,False,False,True,False,False,False,True
155000,14.48333993053993,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
156500,14.304090572782945,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
82000,14.569282360340654,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
129750,14.077874822431765,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,145.69502,10.0,False,False,False,False,True,False,False,False,False,False,True
122850,14.227620208791107,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,139.83211999999997,7.0,False,False,False,False,False,False,False,True,False,False,True
129500,14.0623706358958,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,136.64228,10.0,False,False,False,False,True,False,False,False,False,False,True
261000,14.122995257712235,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,160.30952,9.0,False,False,False,False,False,True,False,False,False,False,True
261000,14.122995257712235,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,160.30952,9.0,False,False,False,False,False,True,False,False,False,False,True
76000,14.321725569172582,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.24597,5.0,False,False,False,False,False,False,False,False,False,True,True
195000,14.115615150414612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
179900,13.909911233385758,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,136.72887,11.0,True,False,False,True,False,False,False,False,False,False,True
92000,14.414347059052979,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
203000,13.726679344257658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,13.0,True,True,False,False,False,False,False,False,False,False,False
195000,13.919870573288517,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,102.37679000000001,10.0,False,False,False,False,True,False,False,False,False,False,True
192500,13.61888721645946,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,66.17549,11.0,True,False,False,True,False,False,False,False,False,False,True
192500,13.61888721645946,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,66.17549,11.0,True,False,False,True,False,False,False,False,False,False,True
175000,13.617059619240436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,145.48537,12.0,True,False,True,False,False,False,False,False,False,False,False
140000,14.093142294562554,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.84244,8.0,False,False,False,False,False,False,True,False,False,False,True
75000,14.417090544998729,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
258000,14.151911363462917,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,31.30325,8.0,False,False,False,False,False,False,True,False,False,False,True
225000,14.122995257712235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,14.151875645988138,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
290000,13.694359356400124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,90.81079999999999,12.0,True,False,True,False,False,False,False,False,False,False,True
77000,14.279244574196415,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66.1171,10.0,False,False,False,False,True,False,False,False,False,False,True
95000,14.119312012295937,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.677560000000001,8.0,False,False,False,False,False,False,True,False,False,False,True
102000,14.180153671552183,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,133.68248999999997,8.0,False,False,False,False,False,False,True,False,False,False,True
236000,14.15910026235435,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
167000,13.985253332551368,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,142.45498999999998,11.0,True,False,False,True,False,False,False,False,False,False,False
135000,14.038654109278484,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,187.89860000000002,7.0,False,False,False,False,False,False,False,True,False,False,True
178000,13.997832114758229,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,126.62664000000001,8.0,False,False,False,False,False,False,True,False,False,False,True
178000,13.997832114758229,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,126.62664000000001,8.0,False,False,False,False,False,False,True,False,False,False,True
300000,14.038654109278484,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,160.28300999999996,10.0,False,False,False,False,True,False,False,False,False,False,True
